TransactionID,UserID,Date,TransactionType,Category,Merchant,Amount,CardType,IsFraud
313,U1239,2022-06-27 13:00:00,POS,EMI,Myntra,5504.0,Debit,0
314,U1143,2024-06-16 01:00:00,POS,Shopping,Flipkart,11891.89,Debit,0
315,U1096,2022-05-25 10:00:00,ATM,Fuel,Swiggy,3662.63,Debit,0
316,U1200,2023-07-29 09:00:00,ATM,Shopping,Ola,913.31,Debit,0
317,U1123,2022-05-09 16:00:00,CARD,Entertainment,Myntra,655.3,Credit,0
318,U1186,2023-06-27 07:00:00,ONLINE,Withdrawal,Flipkart,486.2,Credit,0
319,U1325,2022-02-16 11:00:00,ATM,Withdrawal,Swiggy,11052.23,Credit,0
320,U1463,2022-07-10 18:00:00,UPI,Food,BigBazaar,5166.23,Debit,0
321,U1348,2022-04-18 22:00:00,UPI,Travel,PetrolPump,12366.33,Credit,0
322,U1258,2022-11-04 04:00:00,UPI,Travel,Flipkart,13113.82,Debit,0
323,U1147,2022-05-29 21:00:00,POS,Food,Flipkart,4617.3,Debit,0
324,U1251,2022-05-05 02:00:00,CARD,Shopping,Amazon,4372.7,Debit,0
325,U1442,2023-03-20 07:00:00,POS,Entertainment,BookMyShow,4653.52,Credit,0
326,U1419,2023-01-28 14:00:00,UPI,Bills,PetrolPump,7157.96,Credit,0
327,U1402,2023-03-29 10:00:00,ATM,Withdrawal,PetrolPump,288.37,Debit,0
328,U1345,2024-09-14 09:00:00,UPI,Bills,Myntra,212.1,Credit,0
329,U1450,2024-09-02 06:00:00,ATM,Bills,Swiggy,11045.37,Debit,0
330,U1146,2022-07-27 07:00:00,CARD,Withdrawal,BigBazaar,12132.72,Debit,0
331,U1147,2022-07-25 05:00:00,ONLINE,Bills,Swiggy,3101.7,Debit,0
332,U1351,2024-10-14 23:00:00,ATM,Entertainment,Myntra,8928.46,Credit,0
333,U1198,2024-10-16 18:00:00,POS,Entertainment,BigBazaar,3279.32,Debit,0
334,U1307,2024-10-15 03:00:00,UPI,Food,Swiggy,11026.49,Credit,0
335,U1488,2024-06-22 04:00:00,UPI,Groceries,Myntra,6336.73,Credit,0
336,U1416,2024-08-17 13:00:00,UPI,Withdrawal,Ola,12350.18,Debit,0
337,U1423,2023-03-26 10:00:00,ATM,Withdrawal,PetrolPump,14230.67,Credit,0
338,U1127,2024-06-26 19:00:00,CARD,Withdrawal,Amazon,8354.01,Debit,0
339,U1038,2024-04-05 14:00:00,ATM,Shopping,Flipkart,13514.98,Credit,0
340,U1337,2023-09-06 04:00:00,POS,Food,BookMyShow,555.18,Debit,0
341,U1359,2022-03-25 03:00:00,UPI,Entertainment,IRCTC,6967.23,Debit,0
342,U1128,2024-07-22 22:00:00,ATM,Entertainment,Uber,7577.26,Debit,0
343,U1266,2023-07-31 20:00:00,UPI,Travel,Zomato,6266.4,Credit,0
344,U1475,2022-06-12 03:00:00,POS,EMI,Myntra,4756.89,Debit,0
345,U1440,2023-10-09 18:00:00,ONLINE,Fuel,Zomato,10858.28,Debit,0
346,U1472,2022-10-25 17:00:00,ONLINE,Groceries,Ola,8312.6,Debit,0
347,U1433,2022-12-21 02:00:00,ONLINE,Withdrawal,Swiggy,1282.13,Debit,0
348,U1150,2023-02-03 02:00:00,UPI,Food,Uber,14263.15,Credit,0
349,U1414,2022-03-29 14:00:00,ATM,Withdrawal,Flipkart,13318.38,Credit,0
350,U1477,2022-05-07 06:00:00,UPI,Travel,Swiggy,5334.35,Credit,0
351,U1297,2022-12-22 04:00:00,CARD,Groceries,Flipkart,3730.64,Credit,0
352,U1098,2022-12-04 19:00:00,ATM,Travel,BigBazaar,9445.66,Debit,0
353,U1262,2023-11-24 18:00:00,POS,Travel,Amazon,697.45,Debit,0
354,U1251,2024-02-01 04:00:00,ONLINE,Travel,Myntra,7465.1,Credit,0
355,U1143,2023-09-15 07:00:00,ATM,Entertainment,Amazon,10105.75,Debit,0
356,U1345,2024-10-13 15:00:00,ATM,Fuel,Myntra,6129.94,Credit,0
357,U1111,2023-02-06 00:00:00,ONLINE,Shopping,Swiggy,14585.76,Debit,1
358,U1499,2024-08-21 19:00:00,POS,Withdrawal,IRCTC,10797.03,Debit,0
359,U1059,2024-11-02 14:00:00,UPI,Entertainment,Amazon,14014.3,Credit,0
360,U1368,2023-10-22 07:00:00,UPI,Entertainment,Uber,13622.97,Debit,0
361,U1001,2024-05-13 02:00:00,ATM,Withdrawal,Amazon,2018.87,Debit,0
362,U1384,2022-11-24 15:00:00,ONLINE,Food,BigBazaar,10046.01,Debit,0
363,U1303,2022-05-10 13:00:00,CARD,Groceries,Swiggy,8970.47,Credit,0
364,U1253,2024-02-13 18:00:00,POS,Bills,Ola,869.72,Debit,0
365,U1139,2023-06-05 02:00:00,UPI,Travel,BookMyShow,4802.41,Debit,0
366,U1452,2022-03-06 14:00:00,POS,Food,Uber,8041.95,Credit,0
367,U1036,2022-01-27 22:00:00,POS,Bills,Myntra,8244.91,Debit,0
368,U1159,2024-07-27 16:00:00,POS,Groceries,Flipkart,12220.46,Debit,0
369,U1008,2024-05-26 16:00:00,ONLINE,Entertainment,Ola,8835.18,Debit,0
370,U1232,2023-07-13 15:00:00,ONLINE,Food,BookMyShow,7024.27,Credit,0
371,U1098,2024-11-19 16:00:00,ONLINE,Withdrawal,BookMyShow,11291.79,Credit,0
372,U1146,2023-06-14 04:00:00,ATM,Travel,Swiggy,8584.81,Debit,0
373,U1303,2022-01-23 09:00:00,ONLINE,Groceries,PetrolPump,13262.16,Credit,1
374,U1207,2023-08-14 06:00:00,ATM,Travel,Myntra,13586.71,Credit,0
375,U1130,2022-10-01 20:00:00,UPI,Groceries,Amazon,9085.6,Debit,0
376,U1403,2022-01-10 18:00:00,UPI,Fuel,Amazon,8486.82,Credit,0
377,U1151,2023-08-10 03:00:00,UPI,Food,Flipkart,10534.14,Credit,0
378,U1053,2023-02-09 00:00:00,UPI,Travel,BookMyShow,10896.41,Debit,0
379,U1119,2023-08-13 14:00:00,UPI,Bills,Swiggy,10921.17,Credit,0
380,U1160,2024-08-13 03:00:00,ONLINE,Entertainment,IRCTC,9329.56,Credit,0
381,U1407,2024-01-10 22:00:00,CARD,Entertainment,Swiggy,11454.06,Credit,0
382,U1115,2022-03-21 13:00:00,ONLINE,Food,Uber,2204.53,Debit,0
383,U1074,2024-11-28 03:00:00,CARD,Shopping,Zomato,12331.03,Debit,0
384,U1112,2023-05-22 06:00:00,ONLINE,Shopping,Ola,4690.96,Debit,0
385,U1455,2024-09-10 10:00:00,UPI,Travel,BigBazaar,13291.03,Debit,0
386,U1419,2022-01-04 08:00:00,POS,Withdrawal,Zomato,2020.8,Credit,0
387,U1421,2022-03-28 19:00:00,CARD,Shopping,BookMyShow,103.87,Credit,0
388,U1103,2023-07-12 10:00:00,POS,EMI,Ola,284.31,Credit,0
389,U1339,2023-09-27 01:00:00,UPI,Food,Myntra,3191.89,Debit,0
390,U1253,2024-01-24 02:00:00,CARD,EMI,PetrolPump,1750.93,Credit,0
391,U1226,2023-12-16 04:00:00,POS,Bills,BigBazaar,8331.0,Credit,0
392,U1111,2022-04-22 06:00:00,ONLINE,Fuel,Zomato,6753.79,Debit,0
393,U1472,2022-06-06 07:00:00,UPI,Food,PetrolPump,9110.49,Credit,1
394,U1098,2023-05-05 08:00:00,ONLINE,Food,Uber,2930.22,Debit,0
395,U1152,2024-11-09 11:00:00,ONLINE,Entertainment,Flipkart,11319.89,Debit,0
396,U1348,2022-08-08 05:00:00,UPI,Bills,IRCTC,9176.51,Debit,0
397,U1401,2023-09-05 03:00:00,CARD,EMI,IRCTC,3356.85,Credit,0
398,U1383,2022-10-13 12:00:00,ATM,Travel,Uber,6013.93,Debit,0
399,U1365,2022-03-04 06:00:00,ATM,Entertainment,Uber,10787.17,Credit,0
400,U1337,2024-07-10 20:00:00,UPI,Withdrawal,PetrolPump,10221.54,Credit,0
401,U1193,2024-12-02 11:00:00,ATM,EMI,PetrolPump,8456.96,Credit,0
402,U1309,2024-10-15 07:00:00,POS,Travel,Uber,14686.32,Credit,0
403,U1162,2023-12-22 05:00:00,CARD,EMI,BookMyShow,2020.75,Debit,0
404,U1207,2022-01-29 00:00:00,ONLINE,Groceries,Zomato,7349.77,Debit,0
405,U1444,2022-12-26 14:00:00,ONLINE,Fuel,BookMyShow,9379.32,Debit,0
406,U1168,2023-03-04 20:00:00,UPI,Groceries,Uber,14910.69,Credit,0
407,U1483,2022-01-19 12:00:00,ONLINE,Groceries,Amazon,8161.73,Debit,0
408,U1160,2023-01-17 13:00:00,POS,Shopping,BookMyShow,6663.44,Credit,0
409,U1067,2023-05-15 06:00:00,POS,Groceries,Amazon,13838.26,Credit,0
410,U1288,2022-12-27 15:00:00,UPI,Bills,Ola,7620.43,Credit,0
411,U1397,2024-02-14 06:00:00,ONLINE,EMI,BigBazaar,14091.45,Credit,1
412,U1276,2022-04-06 07:00:00,ATM,EMI,Uber,11268.62,Debit,0
413,U1303,2023-05-14 05:00:00,ATM,Withdrawal,PetrolPump,2559.95,Debit,0
414,U1403,2022-06-17 00:00:00,CARD,Travel,Amazon,2553.61,Credit,1
415,U1383,2023-05-03 08:00:00,UPI,Bills,Ola,4803.71,Debit,0
416,U1391,2023-01-15 08:00:00,CARD,Withdrawal,Amazon,1061.61,Debit,0
417,U1134,2022-01-21 16:00:00,ATM,Withdrawal,Zomato,8160.99,Debit,0
418,U1194,2022-03-02 23:00:00,ATM,Shopping,BookMyShow,12903.15,Debit,0
419,U1400,2024-08-25 04:00:00,ATM,Entertainment,Myntra,6030.37,Credit,0
420,U1127,2024-05-09 21:00:00,CARD,Bills,Myntra,9742.33,Credit,0
421,U1032,2023-06-04 03:00:00,UPI,Fuel,BigBazaar,14723.16,Debit,0
422,U1175,2023-12-05 05:00:00,POS,Shopping,Flipkart,2946.33,Credit,0
423,U1459,2024-06-12 17:00:00,POS,Travel,Zomato,5403.08,Debit,0
424,U1442,2024-06-27 22:00:00,ATM,Bills,Zomato,423.6,Debit,0
425,U1370,2024-01-13 02:00:00,UPI,Shopping,Ola,3516.82,Credit,0
426,U1469,2023-02-16 20:00:00,UPI,Entertainment,BigBazaar,11702.32,Credit,0
427,U1374,2024-01-28 09:00:00,ONLINE,Bills,PetrolPump,9866.02,Debit,0
428,U1021,2022-04-24 11:00:00,ONLINE,Travel,Uber,11767.93,Debit,0
429,U1237,2023-12-12 02:00:00,CARD,Entertainment,IRCTC,6408.44,Debit,0
430,U1157,2022-07-18 09:00:00,ONLINE,Fuel,Uber,11047.72,Credit,0
431,U1037,2022-11-14 22:00:00,CARD,Travel,IRCTC,9013.38,Credit,0
432,U1229,2023-11-14 07:00:00,POS,Travel,Zomato,4959.85,Credit,0
433,U1364,2022-12-31 05:00:00,ATM,Shopping,Uber,6215.44,Credit,0
434,U1050,2024-11-16 18:00:00,UPI,Travel,BookMyShow,8142.89,Debit,0
435,U1437,2022-07-01 06:00:00,POS,EMI,Swiggy,14348.7,Debit,0
436,U1263,2022-01-09 15:00:00,POS,Fuel,PetrolPump,13973.86,Credit,0
437,U1282,2022-06-24 14:00:00,CARD,EMI,Amazon,14797.84,Credit,0
438,U1026,2022-03-20 11:00:00,ATM,Entertainment,Myntra,295.36,Debit,0
439,U1225,2022-05-01 06:00:00,CARD,Fuel,PetrolPump,10771.84,Debit,0
440,U1276,2023-12-04 13:00:00,POS,Travel,Myntra,13425.1,Credit,0
441,U1285,2023-01-09 01:00:00,UPI,Withdrawal,BookMyShow,11102.32,Debit,0
442,U1096,2022-12-16 05:00:00,ONLINE,Fuel,Zomato,6275.19,Debit,0
443,U1283,2024-08-26 06:00:00,CARD,Entertainment,Myntra,10885.64,Debit,0
444,U1366,2023-07-29 19:00:00,POS,Groceries,Zomato,6689.79,Debit,0
445,U1447,2023-12-16 03:00:00,ONLINE,Food,IRCTC,10727.22,Debit,0
446,U1480,2023-02-06 14:00:00,ONLINE,Withdrawal,Flipkart,11716.24,Debit,0
447,U1452,2022-07-25 11:00:00,POS,EMI,Amazon,12655.72,Debit,0
448,U1316,2023-02-15 15:00:00,ATM,Fuel,Zomato,10933.96,Debit,0
449,U1303,2022-08-27 12:00:00,POS,Bills,PetrolPump,2442.28,Debit,0
450,U1146,2023-06-02 12:00:00,UPI,Fuel,Uber,14047.35,Credit,0
451,U1003,2024-05-05 14:00:00,ONLINE,Fuel,BigBazaar,3240.18,Credit,0
452,U1034,2022-06-19 04:00:00,UPI,Withdrawal,Zomato,5395.65,Debit,0
453,U1191,2022-07-18 13:00:00,CARD,Groceries,Amazon,6465.17,Credit,0
454,U1048,2024-04-13 04:00:00,ONLINE,Shopping,IRCTC,10700.58,Debit,0
455,U1016,2022-10-01 01:00:00,ATM,Fuel,Swiggy,10533.49,Debit,0
456,U1171,2022-11-04 10:00:00,POS,Withdrawal,PetrolPump,14427.78,Debit,0
457,U1219,2024-01-24 01:00:00,CARD,Shopping,Uber,2868.26,Debit,0
458,U1157,2024-01-08 12:00:00,UPI,EMI,BigBazaar,6788.41,Credit,0
459,U1476,2022-10-25 02:00:00,CARD,Bills,Ola,3095.8,Debit,0
460,U1045,2022-05-13 18:00:00,ATM,Travel,Myntra,10104.81,Debit,0
461,U1372,2022-08-30 05:00:00,POS,Shopping,Ola,3234.81,Credit,0
462,U1005,2023-11-03 18:00:00,CARD,Withdrawal,BookMyShow,13025.0,Credit,0
463,U1098,2024-01-01 09:00:00,UPI,Entertainment,Ola,14741.97,Debit,0
464,U1379,2024-05-15 18:00:00,CARD,Withdrawal,Ola,4786.76,Credit,0
465,U1232,2022-11-27 22:00:00,POS,EMI,Uber,11103.46,Debit,0
466,U1036,2022-11-11 12:00:00,CARD,Withdrawal,IRCTC,8015.37,Credit,0
467,U1279,2023-12-08 00:00:00,UPI,Fuel,Amazon,5421.22,Debit,0
468,U1348,2024-02-02 08:00:00,POS,Entertainment,Ola,2908.84,Debit,0
469,U1496,2024-01-31 08:00:00,ATM,Groceries,BigBazaar,10802.16,Debit,0
470,U1301,2022-01-13 08:00:00,ATM,Fuel,Flipkart,2423.21,Debit,0
471,U1180,2022-04-11 09:00:00,ONLINE,Food,Amazon,4245.53,Debit,0
472,U1094,2024-09-27 14:00:00,CARD,Withdrawal,Zomato,13798.19,Debit,0
473,U1098,2022-03-02 21:00:00,UPI,Shopping,PetrolPump,7650.05,Debit,0
474,U1187,2024-05-11 12:00:00,CARD,Groceries,BigBazaar,12818.56,Credit,0
475,U1480,2022-04-05 12:00:00,POS,EMI,Amazon,11524.78,Credit,0
476,U1115,2023-12-26 02:00:00,ONLINE,EMI,Amazon,5674.77,Credit,0
477,U1190,2022-10-01 02:00:00,UPI,Food,Uber,3309.47,Debit,0
478,U1252,2023-11-14 23:00:00,CARD,Groceries,Flipkart,1543.67,Credit,0
479,U1468,2024-02-27 11:00:00,UPI,Withdrawal,IRCTC,14411.39,Credit,0
480,U1415,2024-01-12 17:00:00,POS,Bills,Zomato,4904.28,Debit,0
481,U1470,2024-02-19 04:00:00,ONLINE,EMI,BookMyShow,10113.07,Debit,0
482,U1160,2022-11-03 14:00:00,UPI,EMI,Swiggy,10967.96,Credit,0
483,U1255,2024-04-26 12:00:00,POS,Withdrawal,Ola,3005.36,Credit,0
484,U1322,2024-07-30 04:00:00,ATM,EMI,Amazon,10422.35,Credit,0
485,U1127,2024-01-07 07:00:00,UPI,Fuel,Amazon,189.2,Credit,0
486,U1017,2023-12-31 06:00:00,ONLINE,Fuel,IRCTC,6302.13,Credit,0
487,U1280,2024-11-13 00:00:00,UPI,Bills,Zomato,5288.59,Debit,0
488,U1489,2022-11-15 05:00:00,UPI,Entertainment,Ola,13995.57,Credit,0
489,U1222,2022-01-28 12:00:00,POS,Bills,Swiggy,14791.08,Credit,0
490,U1053,2023-01-07 03:00:00,CARD,Shopping,Myntra,4354.67,Credit,0
491,U1057,2022-10-16 10:00:00,CARD,Groceries,Amazon,9169.55,Debit,0
492,U1322,2023-05-14 01:00:00,UPI,Bills,Swiggy,11191.03,Debit,0
493,U1359,2024-10-17 08:00:00,ONLINE,Travel,Zomato,2906.97,Credit,0
494,U1173,2024-08-04 17:00:00,ONLINE,EMI,PetrolPump,10314.83,Debit,0
495,U1279,2024-02-28 01:00:00,POS,Food,IRCTC,3902.62,Credit,0
496,U1113,2022-06-15 10:00:00,UPI,Withdrawal,Swiggy,2574.44,Debit,0
497,U1287,2022-05-22 23:00:00,UPI,Entertainment,Zomato,12767.61,Debit,0
498,U1430,2024-12-20 18:00:00,CARD,Shopping,Myntra,7562.06,Debit,0
499,U1341,2023-01-12 22:00:00,POS,Bills,BigBazaar,4489.61,Debit,0
500,U1150,2024-09-18 16:00:00,ATM,Fuel,IRCTC,6100.21,Credit,0
501,U1449,2023-08-30 03:00:00,ONLINE,Entertainment,Swiggy,6226.9,Credit,0
502,U1126,2022-07-18 08:00:00,ONLINE,Withdrawal,Swiggy,11562.01,Debit,0
503,U1154,2024-02-01 17:00:00,UPI,Shopping,BookMyShow,13307.03,Debit,0
504,U1489,2024-08-05 20:00:00,POS,Fuel,IRCTC,7161.16,Debit,0
505,U1385,2024-11-01 08:00:00,ATM,Groceries,Amazon,4877.15,Debit,0
506,U1473,2023-07-16 01:00:00,ONLINE,Groceries,Amazon,10922.61,Debit,0
507,U1272,2022-06-20 07:00:00,POS,Travel,Flipkart,13584.4,Credit,0
508,U1103,2024-12-13 00:00:00,ATM,Bills,PetrolPump,1755.57,Credit,1
509,U1416,2024-05-14 22:00:00,UPI,EMI,Swiggy,11962.34,Debit,0
510,U1392,2022-11-13 23:00:00,CARD,Shopping,BigBazaar,8379.72,Credit,0
511,U1298,2022-06-17 11:00:00,ONLINE,Fuel,Myntra,13020.7,Debit,1
512,U1245,2022-02-03 23:00:00,ONLINE,Fuel,Swiggy,7735.87,Debit,0
513,U1175,2023-06-08 11:00:00,ATM,Food,BigBazaar,12945.51,Debit,0
514,U1038,2023-07-08 20:00:00,CARD,Groceries,BigBazaar,8339.54,Debit,0
515,U1476,2024-09-11 23:00:00,POS,Travel,Flipkart,2215.99,Credit,0
516,U1169,2023-11-05 06:00:00,UPI,Shopping,Myntra,123.94,Credit,0
517,U1246,2022-02-08 10:00:00,POS,EMI,Swiggy,9319.21,Debit,0
518,U1025,2023-06-23 17:00:00,ATM,Travel,BookMyShow,8902.07,Credit,0
519,U1354,2023-09-14 21:00:00,ONLINE,Food,Flipkart,3192.85,Credit,0
520,U1305,2024-06-04 11:00:00,ONLINE,EMI,IRCTC,12766.94,Debit,1
521,U1408,2024-01-06 08:00:00,POS,Groceries,Flipkart,13023.02,Debit,0
522,U1407,2024-04-17 20:00:00,UPI,Bills,Ola,12072.47,Debit,0
523,U1012,2023-04-03 11:00:00,ATM,Bills,Flipkart,14051.97,Credit,0
524,U1315,2022-04-24 10:00:00,UPI,Groceries,PetrolPump,7624.62,Credit,0
525,U1390,2022-08-12 03:00:00,ATM,Shopping,Swiggy,10549.48,Credit,0
526,U1312,2023-07-09 05:00:00,UPI,Fuel,Swiggy,13571.78,Debit,0
527,U1035,2022-04-17 06:00:00,POS,Groceries,Uber,6870.91,Credit,0
528,U1172,2024-06-23 07:00:00,CARD,Entertainment,Flipkart,9295.49,Debit,0
529,U1019,2023-04-10 05:00:00,ATM,Groceries,Myntra,7716.21,Debit,0
530,U1320,2024-08-19 06:00:00,POS,Shopping,Ola,14749.62,Debit,0
531,U1263,2024-01-23 09:00:00,ONLINE,Groceries,Myntra,6592.56,Credit,0
532,U1493,2024-05-23 19:00:00,ONLINE,Shopping,BookMyShow,4789.63,Credit,0
533,U1399,2023-04-16 04:00:00,UPI,Groceries,BigBazaar,9462.99,Debit,0
534,U1141,2024-06-24 17:00:00,ONLINE,EMI,BigBazaar,4246.4,Credit,0
535,U1459,2024-08-26 09:00:00,CARD,EMI,Swiggy,12870.63,Debit,0
536,U1370,2024-01-23 02:00:00,ATM,Fuel,PetrolPump,13388.95,Credit,0
537,U1470,2024-05-20 15:00:00,UPI,Groceries,Myntra,5208.8,Debit,0
538,U1142,2024-07-28 20:00:00,ATM,EMI,Zomato,5407.63,Credit,0
539,U1091,2022-02-27 16:00:00,ATM,Travel,Uber,1345.06,Credit,0
540,U1353,2024-05-16 03:00:00,POS,Shopping,PetrolPump,3875.54,Credit,0
541,U1321,2024-04-27 10:00:00,ONLINE,Groceries,Zomato,1065.1,Credit,0
542,U1287,2024-08-03 09:00:00,ATM,Food,BigBazaar,11370.62,Debit,0
543,U1214,2022-12-10 20:00:00,CARD,Shopping,IRCTC,2745.77,Credit,0
544,U1446,2022-10-29 14:00:00,CARD,Groceries,Amazon,1230.09,Credit,0
545,U1341,2024-08-31 13:00:00,ONLINE,Food,Amazon,2506.63,Credit,0
546,U1050,2022-09-09 02:00:00,ONLINE,Groceries,Zomato,5691.13,Debit,0
547,U1152,2024-08-16 01:00:00,UPI,Fuel,PetrolPump,6366.28,Debit,0
548,U1185,2023-03-13 18:00:00,UPI,Bills,BigBazaar,13483.75,Credit,0
549,U1062,2023-07-30 01:00:00,UPI,Shopping,Amazon,4230.18,Debit,0
550,U1189,2023-11-03 16:00:00,ONLINE,Groceries,Swiggy,10780.02,Credit,0
551,U1124,2023-10-12 04:00:00,ATM,Withdrawal,Zomato,13428.91,Debit,0
552,U1149,2022-12-28 00:00:00,POS,Withdrawal,Uber,12857.67,Debit,0
553,U1313,2023-12-24 14:00:00,UPI,EMI,Flipkart,3024.59,Credit,0
554,U1057,2024-11-12 04:00:00,POS,Shopping,IRCTC,4231.81,Credit,0
555,U1341,2022-01-21 13:00:00,CARD,Food,Swiggy,863.99,Credit,0
556,U1304,2024-09-03 02:00:00,ONLINE,EMI,Zomato,7275.2,Debit,0
557,U1179,2023-11-18 01:00:00,CARD,Shopping,Zomato,6108.93,Credit,0
558,U1169,2022-10-19 15:00:00,UPI,Travel,Amazon,8202.29,Credit,0
559,U1325,2023-07-31 09:00:00,ATM,Travel,Myntra,6895.27,Debit,0
560,U1270,2022-05-04 18:00:00,UPI,Shopping,Myntra,11050.2,Debit,0
561,U1053,2022-01-01 11:00:00,POS,Travel,Flipkart,10064.05,Debit,0
562,U1490,2024-10-05 16:00:00,UPI,Groceries,Amazon,6457.62,Credit,0
563,U1443,2023-10-10 23:00:00,ATM,Entertainment,Myntra,615.76,Credit,0
564,U1100,2023-12-16 09:00:00,ATM,Entertainment,Myntra,5189.86,Debit,0
565,U1480,2022-05-13 17:00:00,ONLINE,Travel,BookMyShow,4896.52,Credit,0
566,U1263,2023-11-15 17:00:00,ONLINE,Shopping,Ola,1385.9,Debit,0
567,U1052,2022-03-17 06:00:00,ATM,Fuel,Uber,4598.31,Credit,0
568,U1059,2024-08-17 19:00:00,ATM,Bills,Uber,14811.11,Credit,0
569,U1491,2022-08-25 00:00:00,POS,Bills,Flipkart,12327.71,Credit,0
570,U1107,2023-08-12 14:00:00,UPI,Travel,BigBazaar,12034.49,Credit,0
571,U1004,2023-06-22 06:00:00,ONLINE,Fuel,Myntra,12657.4,Credit,1
572,U1102,2022-08-03 18:00:00,POS,Shopping,Myntra,12982.51,Debit,0
573,U1195,2024-07-14 08:00:00,UPI,Entertainment,IRCTC,4914.07,Credit,0
574,U1261,2023-07-28 15:00:00,ONLINE,Entertainment,Flipkart,4867.8,Credit,0
575,U1364,2024-04-15 03:00:00,POS,EMI,Uber,5079.91,Credit,0
576,U1479,2023-09-27 10:00:00,CARD,Shopping,Ola,12287.25,Credit,0
577,U1371,2022-03-05 13:00:00,CARD,EMI,Flipkart,11969.83,Credit,0
578,U1349,2022-02-01 16:00:00,ONLINE,EMI,Myntra,302.7,Credit,0
579,U1046,2023-12-09 10:00:00,POS,Travel,Amazon,14240.2,Credit,0
580,U1354,2024-09-09 08:00:00,UPI,Groceries,Ola,4319.21,Credit,0
581,U1310,2023-08-02 08:00:00,UPI,Groceries,Myntra,9410.8,Credit,0
582,U1423,2022-02-13 23:00:00,POS,Food,Myntra,9616.73,Credit,0
583,U1307,2023-02-23 14:00:00,CARD,Food,BigBazaar,1745.09,Debit,0
584,U1143,2022-05-09 11:00:00,POS,EMI,PetrolPump,10451.45,Debit,0
585,U1268,2023-10-16 06:00:00,CARD,Food,Ola,8027.01,Credit,0
586,U1369,2023-05-20 12:00:00,CARD,Bills,PetrolPump,9183.04,Debit,0
587,U1123,2024-04-15 19:00:00,UPI,Entertainment,Myntra,6731.53,Credit,0
588,U1105,2023-02-07 02:00:00,ONLINE,EMI,Myntra,12075.22,Debit,1
589,U1157,2022-09-06 05:00:00,ATM,Fuel,BigBazaar,9545.65,Credit,0
590,U1146,2022-08-07 23:00:00,POS,Fuel,Amazon,2934.27,Debit,0
591,U1144,2023-01-28 03:00:00,CARD,Travel,IRCTC,11303.24,Debit,0
592,U1119,2024-05-08 20:00:00,POS,Travel,PetrolPump,7563.31,Debit,0
593,U1318,2023-11-13 00:00:00,ONLINE,Groceries,IRCTC,607.26,Credit,0
594,U1274,2024-05-06 21:00:00,ONLINE,Entertainment,Flipkart,5952.92,Debit,0
595,U1091,2023-02-08 19:00:00,ATM,EMI,Swiggy,6055.82,Debit,0
596,U1057,2024-01-29 22:00:00,ATM,Entertainment,Amazon,12031.43,Credit,0
597,U1438,2022-05-22 11:00:00,CARD,Groceries,Myntra,3547.8,Debit,0
598,U1345,2022-02-20 03:00:00,ATM,Fuel,Flipkart,6815.4,Debit,0
599,U1228,2024-03-10 18:00:00,CARD,Entertainment,Ola,863.38,Credit,0
600,U1473,2024-03-22 12:00:00,UPI,Food,Amazon,13227.53,Credit,0
601,U1116,2022-05-07 20:00:00,CARD,Bills,IRCTC,6685.18,Credit,0
602,U1317,2024-07-24 15:00:00,ATM,EMI,Ola,12856.07,Debit,0
603,U1278,2022-10-31 00:00:00,POS,Bills,IRCTC,10174.69,Debit,0
604,U1126,2024-05-27 09:00:00,ATM,Food,PetrolPump,4831.8,Debit,0
605,U1392,2022-05-27 10:00:00,ONLINE,Bills,Ola,10704.97,Debit,1
606,U1395,2023-02-21 06:00:00,ATM,Travel,Ola,7059.31,Debit,0
607,U1128,2022-09-16 00:00:00,UPI,EMI,BigBazaar,5151.46,Credit,0
608,U1057,2023-03-25 15:00:00,CARD,Withdrawal,Ola,10035.52,Debit,1
609,U1121,2023-11-20 16:00:00,ONLINE,Travel,IRCTC,11626.33,Credit,0
610,U1000,2022-11-09 19:00:00,CARD,Groceries,Myntra,10344.76,Debit,0
611,U1238,2022-07-22 09:00:00,CARD,Food,Flipkart,6969.76,Credit,0
612,U1289,2023-05-20 22:00:00,ATM,Withdrawal,Zomato,3926.66,Debit,0
613,U1095,2024-01-11 01:00:00,POS,Travel,Swiggy,12165.42,Debit,0
614,U1125,2022-05-12 02:00:00,ONLINE,Withdrawal,Uber,5232.38,Debit,0
615,U1117,2024-06-11 00:00:00,UPI,Bills,BookMyShow,9213.68,Credit,0
616,U1047,2023-12-17 17:00:00,UPI,Fuel,Uber,1774.46,Credit,0
617,U1088,2024-12-26 17:00:00,POS,Food,Uber,11117.16,Credit,0
618,U1487,2022-08-28 20:00:00,POS,Bills,Uber,14296.05,Credit,0
619,U1236,2022-07-03 22:00:00,ATM,Fuel,BigBazaar,6766.86,Credit,0
620,U1372,2023-12-30 22:00:00,UPI,Entertainment,Myntra,8247.95,Debit,0
621,U1384,2024-07-08 00:00:00,ONLINE,EMI,Flipkart,13497.37,Credit,1
622,U1271,2024-05-01 13:00:00,POS,Food,IRCTC,11939.71,Debit,0
623,U1188,2022-06-14 01:00:00,POS,Bills,Amazon,14436.09,Credit,0
624,U1486,2022-06-15 03:00:00,POS,Food,Myntra,4027.67,Credit,0
625,U1191,2024-06-07 14:00:00,ONLINE,Fuel,Swiggy,7076.4,Credit,0
